id;full-name;html-url;stars;forks;created-at;updated-at;pushed-at;default-branch;owner-name;owner-id;owner-type;last-commit;last-commit-date;domain-folder;domain-files;n-domain-files;nlu-files;n-nlu-files;actions-files;n-actions-files;readme-files;n-readme-files;language-files;n-language-files;unclear-match
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/ccas_s;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/de/ccas_s;['Standard_Questionnaires/de/ccas_s/domain.yml'];1;['Standard_Questionnaires/de/ccas_s/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/de/ccas_s/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/de/ccas_s/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/cyrm12;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/de/cyrm12;['Standard_Questionnaires/de/cyrm12/domain.yml'];1;['Standard_Questionnaires/de/cyrm12/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/de/cyrm12/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/de/cyrm12/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/gad7;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/de/gad7;['Standard_Questionnaires/de/gad7/domain.yml'];1;['Standard_Questionnaires/de/gad7/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/de/gad7/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/de/gad7/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/phq9;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/de/phq9;['Standard_Questionnaires/de/phq9/domain.yml'];1;['Standard_Questionnaires/de/phq9/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/de/phq9/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/de/phq9/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/phq9_A;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/de/phq9_A;['Standard_Questionnaires/de/phq9_A/domain.yml'];1;['Standard_Questionnaires/de/phq9_A/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/de/phq9_A/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/de/phq9_A/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/privacy;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/de/privacy;['Standard_Questionnaires/de/privacy/domain.yml'];1;['Standard_Questionnaires/de/privacy/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/de/privacy/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/de/privacy/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/pswo_c;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/de/pswo_c;['Standard_Questionnaires/de/pswo_c/domain.yml'];1;['Standard_Questionnaires/de/pswo_c/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/de/pswo_c/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/de/pswo_c/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/sus_comp;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/de/sus_comp;['Standard_Questionnaires/de/sus_comp/domain.yml'];1;['Standard_Questionnaires/de/sus_comp/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/de/sus_comp/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/de/sus_comp/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/sus_game;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/de/sus_game;['Standard_Questionnaires/de/sus_game/domain.yml'];1;['Standard_Questionnaires/de/sus_game/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/de/sus_game/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/de/sus_game/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/ueq_s_comp;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/de/ueq_s_comp;['Standard_Questionnaires/de/ueq_s_comp/domain.yml'];1;['Standard_Questionnaires/de/ueq_s_comp/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/de/ueq_s_comp/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/de/ueq_s_comp/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/ueq_s_game;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/de/ueq_s_game;['Standard_Questionnaires/de/ueq_s_game/domain.yml'];1;['Standard_Questionnaires/de/ueq_s_game/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/de/ueq_s_game/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/de/ueq_s_game/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/useq_comp;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/de/useq_comp;['Standard_Questionnaires/de/useq_comp/domain.yml'];1;['Standard_Questionnaires/de/useq_comp/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/de/useq_comp/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/de/useq_comp/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/useq_game;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/de/useq_game;['Standard_Questionnaires/de/useq_game/domain.yml'];1;['Standard_Questionnaires/de/useq_game/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/de/useq_game/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/de/useq_game/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/wemwbs;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/de/wemwbs;['Standard_Questionnaires/de/wemwbs/domain.yml'];1;['Standard_Questionnaires/de/wemwbs/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/de/wemwbs/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/de/wemwbs/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/el/brs;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/el/brs;['Standard_Questionnaires/el/brs/domain.yml'];1;['Standard_Questionnaires/el/brs/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/el/brs/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/el/brs/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/el/ccas_s;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/el/ccas_s;['Standard_Questionnaires/el/ccas_s/domain.yml'];1;['Standard_Questionnaires/el/ccas_s/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/el/ccas_s/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/el/ccas_s/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/el/cyrm12;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/el/cyrm12;['Standard_Questionnaires/el/cyrm12/domain.yml'];1;['Standard_Questionnaires/el/cyrm12/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/el/cyrm12/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/el/cyrm12/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/el/gad7;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/el/gad7;['Standard_Questionnaires/el/gad7/domain.yml'];1;['Standard_Questionnaires/el/gad7/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/el/gad7/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/el/gad7/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/el/phq9;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/el/phq9;['Standard_Questionnaires/el/phq9/domain.yml'];1;['Standard_Questionnaires/el/phq9/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/el/phq9/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/el/phq9/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/el/phq9_A;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/el/phq9_A;['Standard_Questionnaires/el/phq9_A/domain.yml'];1;['Standard_Questionnaires/el/phq9_A/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/el/phq9_A/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/el/phq9_A/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/el/privacy;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/el/privacy;['Standard_Questionnaires/el/privacy/domain.yml'];1;['Standard_Questionnaires/el/privacy/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/el/privacy/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/el/privacy/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/el/pswo_c;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/el/pswo_c;['Standard_Questionnaires/el/pswo_c/domain.yml'];1;['Standard_Questionnaires/el/pswo_c/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/el/pswo_c/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/el/pswo_c/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/el/sus_comp;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/el/sus_comp;['Standard_Questionnaires/el/sus_comp/domain.yml'];1;['Standard_Questionnaires/el/sus_comp/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/el/sus_comp/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/el/sus_comp/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/el/sus_game;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/el/sus_game;['Standard_Questionnaires/el/sus_game/domain.yml'];1;['Standard_Questionnaires/el/sus_game/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/el/sus_game/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/el/sus_game/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/el/ueq_s_comp;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/el/ueq_s_comp;['Standard_Questionnaires/el/ueq_s_comp/domain.yml'];1;['Standard_Questionnaires/el/ueq_s_comp/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/el/ueq_s_comp/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/el/ueq_s_comp/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/el/ueq_s_game;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/el/ueq_s_game;['Standard_Questionnaires/el/ueq_s_game/domain.yml'];1;['Standard_Questionnaires/el/ueq_s_game/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/el/ueq_s_game/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/el/ueq_s_game/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/el/useq_comp;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/el/useq_comp;['Standard_Questionnaires/el/useq_comp/domain.yml'];1;['Standard_Questionnaires/el/useq_comp/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/el/useq_comp/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/el/useq_comp/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/el/useq_game;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/el/useq_game;['Standard_Questionnaires/el/useq_game/domain.yml'];1;['Standard_Questionnaires/el/useq_game/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/el/useq_game/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/el/useq_game/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/el/wemwbs;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/el/wemwbs;['Standard_Questionnaires/el/wemwbs/domain.yml'];1;['Standard_Questionnaires/el/wemwbs/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/el/wemwbs/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/el/wemwbs/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/en/brs;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/en/brs;['Standard_Questionnaires/en/brs/domain.yml'];1;['Standard_Questionnaires/en/brs/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/en/brs/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/en/brs/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/en/ccas_s;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/en/ccas_s;['Standard_Questionnaires/en/ccas_s/domain.yml'];1;['Standard_Questionnaires/en/ccas_s/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/en/ccas_s/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/en/ccas_s/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/en/cyrm12;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/en/cyrm12;['Standard_Questionnaires/en/cyrm12/domain.yml'];1;['Standard_Questionnaires/en/cyrm12/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/en/cyrm12/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/en/cyrm12/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/en/gad7;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/en/gad7;['Standard_Questionnaires/en/gad7/domain.yml'];1;['Standard_Questionnaires/en/gad7/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/en/gad7/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/en/gad7/config.yml'];2;[]
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/en/phq9;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;2024-12-03T12:44:21Z;2024-12-03T12:48:59Z;2024-12-03T12:48:43Z;main;Horzion-SMILE;190493466;Organization;c378a1fc3bb3b4a5d896838d79a102618459ad6b;2024-10-28T19:09:38Z;Standard_Questionnaires/en/phq9;['Standard_Questionnaires/en/phq9/domain.yml'];1;['Standard_Questionnaires/en/phq9/data/nlu.yml'];1;[];0;['README.md'];1;['Standard_Questionnaires/en/phq9/.ipynb_checkpoints/config-checkpoint.yml', 'Standard_Questionnaires/en/phq9/config.yml'];2;[]
